minutes elapsed,shuttle_x,shuttle_y,shuttle_z,available antennas,best antenna,link budget
5194.25142,-324442.3789,-107331.8274,-44170.84313,2.0,DS24,95.66615572835266
5195.25142,-324480.6051,-107353.5703,-44184.06991,2.0,DS24,95.66615572835266
5196.25142,-324518.8208,-107375.3085,-44197.29472,2.0,DS24,95.66615572835266
5197.25142,-324557.0261,-107397.042,-44210.51755,2.0,DS24,95.66615572835266
5198.25142,-324595.2208,-107418.7708,-44223.7384,2.0,DS24,95.66615572835266
5199.25142,-324633.4051,-107440.495,-44236.95729,2.0,DS24,95.66615572835266
5200.25142,-324671.5789,-107462.2145,-44250.17419,2.0,DS24,95.66615572835266
5201.25142,-324709.7422,-107483.9293,-44263.38912,2.0,DS24,95.66615572835266
5202.25142,-324747.895,-107505.6394,-44276.60208,2.0,DS24,95.66615572835266
5203.25142,-324786.0374,-107527.3449,-44289.81306,2.0,DS24,95.66615572835266
5204.25142,-324824.1693,-107549.0457,-44303.02206,2.0,DS24,95.66615572835266
5205.25142,-324862.2908,-107570.7418,-44316.22909,2.0,DS24,95.66615572835266
5206.25142,-324900.4018,-107592.4333,-44329.43414,2.0,DS24,95.66615572835266
5207.25142,-324938.5023,-107614.1201,-44342.63721,2.0,DS24,95.66615572835266
5208.25142,-324976.5924,-107635.8022,-44355.83831,2.0,DS24,95.66615572835266
5209.25142,-325014.6721,-107657.4796,-44369.03742,2.0,DS24,95.66615572835266
5210.25142,-325052.7413,-107679.1524,-44382.23456,2.0,DS24,95.66615572835266
5211.25142,-325090.8001,-107700.8205,-44395.42972,2.0,DS24,95.66615572835266
5212.25142,-325128.8484,-107722.4839,-44408.6229,2.0,DS24,95.66615572835266
5213.25142,-325166.8864,-107744.1426,-44421.8141,2.0,DS24,95.66615572835266
5214.25142,-325204.9139,-107765.7966,-44435.00332,2.0,DS24,95.66615572835266
5215.25142,-325242.931,-107787.446,-44448.19057,2.0,DS24,95.66615572835266
5216.25142,-325280.9376,-107809.0907,-44461.37583,2.0,DS24,95.66615572835266
5217.25142,-325318.9339,-107830.7307,-44474.55911,2.0,DS24,95.66615572835266
5218.25142,-325356.9198,-107852.3661,-44487.74041,2.0,DS24,95.66615572835266
5219.25142,-325394.8952,-107873.9967,-44500.91972,2.0,DS24,95.66615572835266
5220.25142,-325432.8603,-107895.6227,-44514.09706,2.0,DS24,95.66615572835266
5221.25142,-325470.8149,-107917.244,-44527.27241,2.0,DS24,95.66615572835266
5222.25142,-325508.7592,-107938.8607,-44540.44579,2.0,DS24,95.66615572835266
5223.25142,-325546.6931,-107960.4726,-44553.61717,2.0,DS24,95.66615572835266
5224.25142,-325584.6166,-107982.0799,-44566.78658,2.0,DS24,95.66615572835266
5225.25142,-325622.5297,-108003.6824,-44579.954,2.0,DS24,95.66615572835266
5226.25142,-325660.4325,-108025.2804,-44593.11944,2.0,DS24,95.66615572835266
5227.25142,-325698.3249,-108046.8736,-44606.28289,2.0,DS24,95.66615572835266
5228.25142,-325736.2069,-108068.4621,-44619.44436,2.0,DS24,95.66615572835266
5229.25142,-325774.0785,-108090.046,-44632.60385,2.0,DS24,95.66615572835266
5230.25142,-325811.9398,-108111.6251,-44645.76135,2.0,DS24,95.66615572835266
5231.25142,-325849.7908,-108133.1996,-44658.91686,2.0,DS24,95.66615572835266
5232.25142,-325887.6313,-108154.7694,-44672.07039,2.0,DS24,95.66615572835266
5233.25142,-325925.4616,-108176.3346,-44685.22193,2.0,DS24,95.66615572835266
5234.25142,-325963.2815,-108197.895,-44698.37149,2.0,DS24,95.66615572835266
5235.25142,-326001.091,-108219.4508,-44711.51905,2.0,DS24,95.66615572835266
5236.25142,-326038.8903,-108241.0018,-44724.66463,2.0,DS24,95.66615572835266
5237.25142,-326076.6791,-108262.5482,-44737.80823,2.0,DS24,95.66615572835266
5238.25142,-326114.4577,-108284.0899,-44750.94983,2.0,DS24,95.66615572835266
5239.25142,-326152.2259,-108305.6269,-44764.08945,2.0,DS24,95.66615572835266
5240.25142,-326189.9839,-108327.1593,-44777.22707,2.0,DS24,95.66615572835266
5241.25142,-326227.7315,-108348.6869,-44790.36271,2.0,DS24,95.66615572835266
5242.25142,-326265.4688,-108370.2099,-44803.49636,2.0,DS24,95.66615572835266
5243.25142,-326303.1958,-108391.7281,-44816.62802,2.0,DS24,95.66615572835266
5244.25142,-326340.9124,-108413.2417,-44829.75769,2.0,DS24,95.66615572835266
5245.25142,-326378.6188,-108434.7506,-44842.88536,2.0,DS24,95.66615572835266
5246.25142,-326416.3149,-108456.2548,-44856.01105,2.0,DS24,95.66615572835266
5247.25142,-326454.0007,-108477.7543,-44869.13474,2.0,DS24,95.66615572835266
5248.25142,-326491.6762,-108499.2491,-44882.25645,2.0,DS24,95.66615572835266
5249.25142,-326529.3415,-108520.7393,-44895.37616,2.0,DS24,95.66615572835266
5250.25142,-326566.9964,-108542.2247,-44908.49388,2.0,DS24,95.66615572835266
5251.25142,-326604.6411,-108563.7055,-44921.6096,2.0,DS24,95.66615572835266
5252.25142,-326642.2755,-108585.1815,-44934.72333,2.0,DS24,95.66615572835266
5253.25142,-326679.8996,-108606.6529,-44947.83507,2.0,DS24,95.66615572835266
5254.25142,-326717.5135,-108628.1196,-44960.94482,2.0,DS24,95.66615572835266
5255.25142,-326755.1171,-108649.5816,-44974.05257,2.0,DS24,95.66615572835266
5256.25142,-326792.7105,-108671.0388,-44987.15832,2.0,DS24,95.66615572835266
5257.25142,-326830.2936,-108692.4914,-45000.26208,2.0,DS24,95.66615572835266
5258.25142,-326867.8664,-108713.9393,-45013.36385,2.0,DS24,95.66615572835266
5259.25142,-326905.429,-108735.3825,-45026.46362,2.0,DS24,95.66615572835266
5260.25142,-326942.9814,-108756.8211,-45039.56139,2.0,DS24,95.66615572835266
5261.25142,-326980.5235,-108778.2549,-45052.65717,2.0,DS24,95.66615572835266
5262.25142,-327018.0554,-108799.684,-45065.75095,2.0,DS24,95.66615572835266
5263.25142,-327055.5771,-108821.1084,-45078.84273,2.0,DS24,95.66615572835266
5264.25142,-327093.0886,-108842.5282,-45091.93251,2.0,DS24,95.66615572835266
5265.25142,-327130.5898,-108863.9432,-45105.0203,2.0,DS24,95.66615572835266
5266.25142,-327168.0808,-108885.3535,-45118.10609,2.0,DS24,95.66615572835266
5267.25142,-327205.5616,-108906.7592,-45131.18987,2.0,DS24,95.66615572835266
5268.25142,-327243.0322,-108928.1601,-45144.27166,2.0,DS24,95.66615572835266
5269.25142,-327280.4926,-108949.5563,-45157.35145,2.0,DS24,95.66615572835266
5270.25142,-327317.9428,-108970.9479,-45170.42924,2.0,DS24,95.66615572835266
5271.25142,-327355.3828,-108992.3347,-45183.50503,2.0,DS24,95.66615572835266
5272.25142,-327392.8126,-109013.7169,-45196.57882,2.0,DS24,95.66615572835266
5273.25142,-327430.2322,-109035.0943,-45209.65061,2.0,DS24,95.66615572835266
5274.25142,-327467.6416,-109056.467,-45222.72039,2.0,DS24,95.66615572835266
5275.25142,-327505.0409,-109077.8351,-45235.78817,2.0,DS24,95.66615572835266
5276.25142,-327542.43,-109099.1984,-45248.85396,2.0,DS24,95.66615572835266
5277.25142,-327579.8089,-109120.557,-45261.91773,2.0,DS24,95.66615572835266
5278.25142,-327617.1776,-109141.911,-45274.97951,2.0,DS24,95.66615572835266
5279.25142,-327654.5361,-109163.2602,-45288.03928,2.0,DS24,95.66615572835266
5280.25142,-327691.8846,-109184.6047,-45301.09705,2.0,DS24,95.66615572835266
5281.25142,-327729.2228,-109205.9445,-45314.15281,2.0,DS24,95.66615572835266
5282.25142,-327766.5509,-109227.2796,-45327.20657,2.0,DS24,95.66615572835266
5283.25142,-327803.8688,-109248.61,-45340.25832,2.0,DS24,95.66615572835266
5284.25142,-327841.1766,-109269.9357,-45353.30807,2.0,DS24,95.66615572835266
5285.25142,-327878.4743,-109291.2567,-45366.35581,2.0,DS24,95.66615572835266
5286.25142,-327915.7618,-109312.573,-45379.40154,2.0,DS24,95.66615572835266
5287.25142,-327953.0392,-109333.8846,-45392.44527,2.0,DS24,95.66615572835266
5288.25142,-327990.3065,-109355.1914,-45405.48699,2.0,DS24,95.66615572835266
5289.25142,-328027.5636,-109376.4936,-45418.52671,2.0,DS24,95.66615572835266
5290.25142,-328064.8106,-109397.7911,-45431.56441,2.0,DS24,95.66615572835266
5291.25142,-328102.0475,-109419.0838,-45444.60011,2.0,DS24,95.66615572835266
5292.25142,-328139.2743,-109440.3718,-45457.6338,2.0,DS24,95.66615572835266
5293.25142,-328176.491,-109461.6551,-45470.66548,2.0,DS24,95.66615572835266
5294.25142,-328213.6975,-109482.9338,-45483.69514,2.0,DS24,95.66615572835266
5295.25142,-328250.894,-109504.2076,-45496.7228,2.0,DS24,95.66615572835266
5296.25142,-328288.0804,-109525.4768,-45509.74845,2.0,DS24,95.66615572835266
5297.25142,-328325.2566,-109546.7413,-45522.77209,2.0,DS24,95.66615572835266
5298.25142,-328362.4228,-109568.0011,-45535.79372,2.0,DS24,95.66615572835266
5299.25142,-328399.5789,-109589.2561,-45548.81333,2.0,DS24,95.66615572835266
5300.25142,-328436.7249,-109610.5064,-45561.83094,2.0,DS24,95.66615572835266
5301.25142,-328473.8609,-109631.7521,-45574.84653,2.0,DS24,95.66615572835266
5302.25142,-328510.9867,-109652.993,-45587.8601,2.0,DS24,95.66615572835266
5303.25142,-328548.1025,-109674.2291,-45600.87167,2.0,DS24,95.66615572835266
5304.25142,-328585.2083,-109695.4606,-45613.88122,2.0,DS24,95.66615572835266
5305.25142,-328622.3039,-109716.6874,-45626.88876,2.0,DS24,95.66615572835266
5306.25142,-328659.3895,-109737.9094,-45639.89428,2.0,DS24,95.66615572835266
5307.25142,-328696.4651,-109759.1267,-45652.89778,2.0,DS24,95.66615572835266
5308.25142,-328733.5306,-109780.3393,-45665.89928,2.0,DS24,95.66615572835266
5309.25142,-328770.5861,-109801.5472,-45678.89875,2.0,DS24,95.66615572835266
5310.25142,-328807.6315,-109822.7503,-45691.89621,2.0,DS24,95.66615572835266
5311.25142,-328844.6669,-109843.9488,-45704.89165,2.0,DS24,95.66615572835266
5312.25142,-328881.6922,-109865.1425,-45717.88508,2.0,DS24,95.66615572835266
5313.25142,-328918.7075,-109886.3315,-45730.87649,2.0,DS24,95.66615572835266
5314.25142,-328955.7128,-109907.5158,-45743.86588,2.0,DS24,95.66615572835266
5315.25142,-328992.7081,-109928.6953,-45756.85325,2.0,DS24,95.66615572835266
5316.25142,-329029.6933,-109949.8701,-45769.8386,2.0,DS24,95.66615572835266
5317.25142,-329066.6685,-109971.0402,-45782.82193,2.0,DS24,95.66615572835266
5318.25142,-329103.6337,-109992.2056,-45795.80325,2.0,DS24,95.66615572835266
5319.25142,-329140.5889,-110013.3663,-45808.78254,2.0,DS24,95.66615572835266
5320.25142,-329177.5342,-110034.5222,-45821.75981,2.0,DS24,95.66615572835266
5321.25142,-329214.4694,-110055.6734,-45834.73507,2.0,DS24,95.66615572835266
5322.25142,-329251.3946,-110076.8199,-45847.7083,2.0,DS24,95.66615572835266
5323.25142,-329288.3098,-110097.9616,-45860.67951,2.0,DS24,95.66615572835266
5324.25142,-329325.215,-110119.0987,-45873.64869,2.0,DS24,95.66615572835266
5325.25142,-329362.1103,-110140.231,-45886.61586,2.0,DS24,95.66615572835266
5326.25142,-329398.9956,-110161.3585,-45899.581,2.0,DS24,95.66615572835266
5327.25142,-329435.8709,-110182.4814,-45912.54411,2.0,DS24,95.66615572835266
5328.25142,-329472.7362,-110203.5995,-45925.50521,2.0,DS24,95.66615572835266
5329.25142,-329509.5915,-110224.7128,-45938.46428,2.0,DS24,95.66615572835266
5330.25142,-329546.4369,-110245.8215,-45951.42132,2.0,DS24,95.66615572835266
5331.25142,-329583.2724,-110266.9254,-45964.37634,2.0,DS24,95.66615572835266
5332.25142,-329620.0978,-110288.0246,-45977.32933,2.0,DS24,95.66615572835266
5333.25142,-329656.9134,-110309.119,-45990.2803,2.0,DS24,95.66615572835266
5334.25142,-329693.7189,-110330.2087,-46003.22924,2.0,DS24,95.66615572835266
5335.25142,-329730.5146,-110351.2937,-46016.17615,2.0,DS24,95.66615572835266
5336.25142,-329767.3003,-110372.3739,-46029.12103,2.0,DS24,95.66615572835266
5337.25142,-329804.076,-110393.4494,-46042.06389,2.0,DS24,95.66615572835266
5338.25142,-329840.8419,-110414.5202,-46055.00472,2.0,DS24,95.66615572835266
5339.25142,-329877.5978,-110435.5863,-46067.94352,2.0,DS24,95.66615572835266
5340.25142,-329914.3437,-110456.6475,-46080.88029,2.0,DS24,95.66615572835266
5341.25142,-329951.0798,-110477.7041,-46093.81503,2.0,DS24,95.66615572835266
5342.25142,-329987.8059,-110498.7559,-46106.74774,1.0,DS34,86.91302251829892
5343.25142,-330024.5221,-110519.803,-46119.67842,1.0,DS34,86.91302251829892
5344.25142,-330061.2285,-110540.8453,-46132.60707,1.0,DS34,86.91302251829892
5345.25142,-330097.9249,-110561.8829,-46145.53368,1.0,DS34,86.91302251829892
5346.25142,-330134.6114,-110582.9158,-46158.45827,1.0,DS34,86.91302251829892
5347.25142,-330171.288,-110603.9439,-46171.38082,1.0,DS34,86.91302251829892
5348.25142,-330207.9547,-110624.9673,-46184.30134,1.0,DS34,86.91302251829892
5349.25142,-330244.6116,-110645.9859,-46197.21982,1.0,DS34,86.91302251829892
5350.25142,-330281.2585,-110666.9998,-46210.13627,1.0,DS34,86.91302251829892
5351.25142,-330317.8956,-110688.0089,-46223.05069,1.0,DS34,86.91302251829892
5352.25142,-330354.5228,-110709.0133,-46235.96307,1.0,DS34,86.91302251829892
5353.25142,-330391.1401,-110730.013,-46248.87342,1.0,DS34,86.91302251829892
5354.25142,-330427.7475,-110751.0079,-46261.78173,1.0,DS34,86.91302251829892
5355.25142,-330464.3451,-110771.9981,-46274.688,1.0,DS34,86.91302251829892
5356.25142,-330500.9328,-110792.9835,-46287.59224,1.0,DS34,86.91302251829892
5357.25142,-330537.5107,-110813.9641,-46300.49444,1.0,DS34,86.91302251829892
5358.25142,-330574.0787,-110834.94,-46313.39461,1.0,DS34,86.91302251829892
5359.25142,-330610.6369,-110855.9112,-46326.29273,1.0,DS34,86.91302251829892
5360.25142,-330647.1852,-110876.8776,-46339.18882,1.0,DS34,86.91302251829892
5361.25142,-330683.7237,-110897.8393,-46352.08286,1.0,DS34,86.91302251829892
5362.25142,-330720.2523,-110918.7962,-46364.97487,1.0,DS34,86.91302251829892
5363.25142,-330756.7711,-110939.7483,-46377.86484,1.0,DS34,86.91302251829892
5364.25142,-330793.2801,-110960.6957,-46390.75276,1.0,DS34,86.91302251829892
5365.25142,-330829.7792,-110981.6384,-46403.63865,1.0,DS34,86.91302251829892
5366.25142,-330866.2686,-111002.5763,-46416.52249,1.0,DS34,86.91302251829892
5367.25142,-330902.7481,-111023.5094,-46429.4043,1.0,DS34,86.91302251829892
5368.25142,-330939.2178,-111044.4378,-46442.28406,1.0,DS34,86.91302251829892
5369.25142,-330975.6777,-111065.3614,-46455.16177,1.0,DS34,86.91302251829892
5370.25142,-331012.1278,-111086.2803,-46468.03745,1.0,DS34,86.91302251829892
5371.25142,-331048.568,-111107.1944,-46480.91108,1.0,DS34,86.91302251829892
5372.25142,-331084.9985,-111128.1038,-46493.78266,1.0,DS34,86.91302251829892
5373.25142,-331121.4192,-111149.0083,-46506.6522,1.0,DS34,86.91302251829892
5374.25142,-331157.8301,-111169.9082,-46519.5197,1.0,DS34,86.91302251829892
5375.25142,-331194.2312,-111190.8032,-46532.38515,1.0,DS34,86.91302251829892
5376.25142,-331230.6225,-111211.6936,-46545.24855,1.0,DS34,86.91302251829892
5377.25142,-331267.0041,-111232.5791,-46558.10991,1.0,DS34,86.91302251829892
5378.25142,-331303.3759,-111253.4599,-46570.96922,1.0,DS34,86.91302251829892
5379.25142,-331339.7379,-111274.3359,-46583.82648,1.0,DS34,86.91302251829892
5380.25142,-331376.0901,-111295.2072,-46596.68169,1.0,DS34,86.91302251829892
5381.25142,-331412.4326,-111316.0736,-46609.53485,1.0,DS34,86.91302251829892
5382.25142,-331448.7653,-111336.9354,-46622.38597,1.0,DS34,86.91302251829892
5383.25142,-331485.0883,-111357.7923,-46635.23503,1.0,DS34,86.91302251829892
5384.25142,-331521.4015,-111378.6445,-46648.08205,1.0,DS34,86.91302251829892
5385.25142,-331557.7049,-111399.4919,-46660.92701,1.0,DS34,86.91302251829892
5386.25142,-331593.9987,-111420.3346,-46673.76992,1.0,DS34,86.91302251829892
5387.25142,-331630.2826,-111441.1725,-46686.61078,1.0,DS34,86.91302251829892
5388.25142,-331666.5569,-111462.0056,-46699.44959,1.0,DS34,86.91302251829892
5389.25142,-331702.8214,-111482.8339,-46712.28635,1.0,DS34,86.91302251829892
5390.25142,-331739.0762,-111503.6575,-46725.12105,1.0,DS34,86.91302251829892
5391.25142,-331775.3213,-111524.4763,-46737.9537,1.0,DS34,86.91302251829892
5392.25142,-331811.5566,-111545.2903,-46750.78429,1.0,DS34,86.91302251829892
5393.25142,-331847.7822,-111566.0995,-46763.61283,1.0,DS34,86.91302251829892
5394.25142,-331883.9982,-111586.904,-46776.43932,1.0,DS34,86.91302251829892
5395.25142,-331920.2044,-111607.7037,-46789.26375,1.0,DS34,86.91302251829892
5396.25142,-331956.4009,-111628.4986,-46802.08612,1.0,DS34,86.91302251829892
5397.25142,-331992.5877,-111649.2888,-46814.90643,1.0,DS34,86.91302251829892
5398.25142,-332028.7648,-111670.0741,-46827.72469,1.0,DS34,86.91302251829892
5399.25142,-332064.9322,-111690.8547,-46840.54089,1.0,DS34,86.91302251829892
5400.25142,-332101.09,-111711.6305,-46853.35503,1.0,DS34,86.91302251829892
5401.25142,-332137.238,-111732.4016,-46866.16712,1.0,DS34,86.91302251829892
5402.25142,-332173.3764,-111753.1678,-46878.97714,1.0,DS34,86.91302251829892
5403.25142,-332209.5051,-111773.9293,-46891.7851,1.0,DS34,86.91302251829892
5404.25142,-332245.6241,-111794.6859,-46904.59101,1.0,DS34,86.91302251829892
5405.25142,-332281.7335,-111815.4378,-46917.39485,1.0,DS34,86.91302251829892
5406.25142,-332317.8332,-111836.1849,-46930.19663,1.0,DS34,86.91302251829892
5407.25142,-332353.9232,-111856.9273,-46942.99635,1.0,DS34,86.91302251829892
5408.25142,-332390.0036,-111877.6648,-46955.794,1.0,DS34,86.91302251829892
5409.25142,-332426.0743,-111898.3976,-46968.5896,1.0,DS34,86.91302251829892
5410.25142,-332462.1354,-111919.1255,-46981.38312,1.0,DS34,86.91302251829892
5411.25142,-332498.1868,-111939.8487,-46994.17459,1.0,DS34,86.91302251829892
5412.25142,-332534.2286,-111960.5671,-47006.96399,1.0,DS34,86.91302251829892
5413.25142,-332570.2608,-111981.2807,-47019.75132,1.0,DS34,86.91302251829892
5414.25142,-332606.2833,-112001.9895,-47032.53659,1.0,DS34,86.91302251829892
5415.25142,-332642.2962,-112022.6935,-47045.3198,1.0,DS34,86.91302251829892
5416.25142,-332678.2995,-112043.3927,-47058.10093,1.0,DS34,86.91302251829892
5417.25142,-332714.2931,-112064.0871,-47070.88,1.0,DS34,86.91302251829892
5418.25142,-332750.2772,-112084.7768,-47083.657,1.0,DS34,86.91302251829892
5419.25142,-332786.2516,-112105.4616,-47096.43194,1.0,DS34,86.91302251829892
5420.25142,-332822.2164,-112126.1416,-47109.2048,1.0,DS34,86.91302251829892
5421.25142,-332858.1716,-112146.8169,-47121.9756,1.0,DS34,86.91302251829892
5422.25142,-332894.1172,-112167.4873,-47134.74432,1.0,DS34,86.91302251829892
5423.25142,-332930.0532,-112188.153,-47147.51097,1.0,DS34,86.91302251829892
5424.25142,-332965.9796,-112208.8138,-47160.27556,1.0,DS34,86.91302251829892
5425.25142,-333001.8965,-112229.4699,-47173.03807,1.0,DS34,86.91302251829892
5426.25142,-333037.8037,-112250.1211,-47185.79851,1.0,DS34,86.91302251829892
5427.25142,-333073.7014,-112270.7676,-47198.55687,1.0,DS34,86.91302251829892
5428.25142,-333109.5895,-112291.4092,-47211.31316,1.0,DS34,86.91302251829892
5429.25142,-333145.468,-112312.0461,-47224.06738,1.0,DS34,86.91302251829892
5430.25142,-333181.3369,-112332.6781,-47236.81953,1.0,DS34,86.91302251829892
5431.25142,-333217.1963,-112353.3053,-47249.5696,1.0,DS34,86.91302251829892
5432.25142,-333253.0462,-112373.9277,-47262.31759,1.0,DS34,86.91302251829892
5433.25142,-333288.8864,-112394.5454,-47275.06351,1.0,DS34,86.91302251829892
5434.25142,-333324.7171,-112415.1582,-47287.80735,1.0,DS34,86.91302251829892
5435.25142,-333360.5383,-112435.7662,-47300.54911,1.0,DS34,86.91302251829892
5436.25142,-333396.3499,-112456.3693,-47313.2888,1.0,DS34,86.91302251829892
5437.25142,-333432.152,-112476.9677,-47326.02641,1.0,DS34,86.91302251829892
5438.25142,-333467.9445,-112497.5613,-47338.76194,1.0,DS34,86.91302251829892
5439.25142,-333503.7275,-112518.15,-47351.49539,1.0,DS34,86.91302251829892
5440.25142,-333539.501,-112538.734,-47364.22676,1.0,DS34,86.91302251829892
5441.25142,-333575.265,-112559.3131,-47376.95605,1.0,DS34,86.91302251829892
5442.25142,-333611.0194,-112579.8874,-47389.68326,1.0,DS34,86.91302251829892
5443.25142,-333646.7643,-112600.4569,-47402.40838,1.0,DS34,86.91302251829892
5444.25142,-333682.4997,-112621.0216,-47415.13143,1.0,DS34,86.91302251829892
5445.25142,-333718.2256,-112641.5814,-47427.85239,1.0,DS34,86.91302251829892
5446.25142,-333753.942,-112662.1365,-47440.57127,1.0,DS34,86.91302251829892
5447.25142,-333789.6489,-112682.6867,-47453.28806,1.0,DS34,86.91302251829892
5448.25142,-333825.3462,-112703.2321,-47466.00277,1.0,DS34,86.91302251829892
5449.25142,-333861.0341,-112723.7727,-47478.7154,1.0,DS34,86.91302251829892
5450.25142,-333896.7125,-112744.3084,-47491.42593,1.0,DS34,86.91302251829892
5451.25142,-333932.3815,-112764.8394,-47504.13439,1.0,DS34,86.91302251829892
5452.25142,-333968.0409,-112785.3655,-47516.84075,1.0,DS34,86.91302251829892
5453.25142,-334003.6908,-112805.8868,-47529.54503,1.0,DS34,86.91302251829892
5454.25142,-334039.3313,-112826.4032,-47542.24722,1.0,DS34,86.91302251829892
5455.25142,-334074.9623,-112846.9148,-47554.94732,1.0,DS34,86.91302251829892
5456.25142,-334110.5839,-112867.4216,-47567.64534,1.0,DS34,86.91302251829892
5457.25142,-334146.196,-112887.9236,-47580.34126,1.0,DS34,86.91302251829892
5458.25142,-334181.7986,-112908.4207,-47593.03509,1.0,DS34,86.91302251829892
5459.25142,-334217.3918,-112928.9131,-47605.72683,1.0,DS34,86.91302251829892
5460.25142,-334252.9755,-112949.4005,-47618.41648,1.0,DS34,86.91302251829892
5461.25142,-334288.5498,-112969.8832,-47631.10404,1.0,DS34,86.91302251829892
5462.25142,-334324.1146,-112990.361,-47643.78951,1.0,DS34,86.91302251829892
5463.25142,-334359.67,-113010.834,-47656.47288,1.0,DS34,86.91302251829892
5464.25142,-334395.216,-113031.3021,-47669.15416,1.0,DS34,86.91302251829892
5465.25142,-334430.7525,-113051.7654,-47681.83334,1.0,DS34,86.91302251829892
5466.25142,-334466.2796,-113072.2239,-47694.51043,1.0,DS34,86.91302251829892
5467.25142,-334501.7973,-113092.6775,-47707.18542,1.0,DS34,86.91302251829892
5468.25142,-334537.3056,-113113.1263,-47719.85832,1.0,DS34,86.91302251829892
5469.25142,-334572.8044,-113133.5702,-47732.52912,1.0,DS34,86.91302251829892
5470.25142,-334608.2939,-113154.0093,-47745.19782,1.0,DS34,86.91302251829892
5471.25142,-334643.7739,-113174.4436,-47757.86443,1.0,DS34,86.91302251829892
5472.25142,-334679.2446,-113194.873,-47770.52893,1.0,DS34,86.91302251829892
5473.25142,-334714.7058,-113215.2976,-47783.19134,1.0,DS34,86.91302251829892
5474.25142,-334750.1577,-113235.7173,-47795.85164,1.0,DS34,86.91302251829892
5475.25142,-334785.6001,-113256.1322,-47808.50985,1.0,DS34,86.91302251829892
5476.25142,-334821.0332,-113276.5422,-47821.16595,1.0,DS34,86.91302251829892
5477.25142,-334856.4569,-113296.9474,-47833.81996,1.0,DS34,86.91302251829892
5478.25142,-334891.8712,-113317.3477,-47846.47186,1.0,DS34,86.91302251829892
5479.25142,-334927.2761,-113337.7432,-47859.12166,1.0,DS34,86.91302251829892
5480.25142,-334962.6717,-113358.1338,-47871.76935,1.0,DS34,86.91302251829892
5481.25142,-334998.0579,-113378.5196,-47884.41494,1.0,DS34,86.91302251829892
5482.25142,-335033.4347,-113398.9005,-47897.05842,1.0,DS34,86.91302251829892
5483.25142,-335068.8022,-113419.2766,-47909.6998,1.0,DS34,86.91302251829892
5484.25142,-335104.1603,-113439.6478,-47922.33908,1.0,DS34,86.91302251829892
5485.25142,-335139.5091,-113460.0141,-47934.97624,1.0,DS34,86.91302251829892
5486.25142,-335174.8485,-113480.3756,-47947.6113,1.0,DS34,86.91302251829892
5487.25142,-335210.1786,-113500.7323,-47960.24426,1.0,DS34,86.91302251829892
5488.25142,-335245.4994,-113521.084,-47972.8751,1.0,DS34,86.91302251829892
5489.25142,-335280.8108,-113541.4309,-47985.50383,1.0,DS34,86.91302251829892
5490.25142,-335316.1129,-113561.773,-47998.13046,1.0,DS34,86.91302251829892
5491.25142,-335351.4056,-113582.1102,-48010.75497,1.0,DS34,86.91302251829892
5492.25142,-335386.6891,-113602.4425,-48023.37737,1.0,DS34,86.91302251829892
5493.25142,-335421.9632,-113622.77,-48035.99766,1.0,DS34,86.91302251829892
5494.25142,-335457.228,-113643.0926,-48048.61584,1.0,DS34,86.91302251829892
5495.25142,-335492.4835,-113663.4103,-48061.23191,1.0,DS34,86.91302251829892
5496.25142,-335527.7297,-113683.7231,-48073.84586,1.0,DS34,86.91302251829892
5497.25142,-335562.9666,-113704.0311,-48086.4577,1.0,DS34,86.91302251829892
5498.25142,-335598.1941,-113724.3342,-48099.06742,1.0,DS34,86.91302251829892
5499.25142,-335633.4124,-113744.6325,-48111.67503,1.0,DS34,86.91302251829892
5500.25142,-335668.6214,-113764.9258,-48124.28052,1.0,DS34,86.91302251829892
5501.25142,-335703.8212,-113785.2143,-48136.88389,1.0,DS34,86.91302251829892
5502.25142,-335739.0116,-113805.4979,-48149.48515,1.0,DS34,86.91302251829892
5503.25142,-335774.1928,-113825.7767,-48162.08429,1.0,DS34,86.91302251829892
5504.25142,-335809.3646,-113846.0505,-48174.68131,1.0,DS34,86.91302251829892
5505.25142,-335844.5273,-113866.3195,-48187.27621,1.0,DS34,86.91302251829892
5506.25142,-335879.6806,-113886.5836,-48199.86899,1.0,DS34,86.91302251829892
5507.25142,-335914.8247,-113906.8429,-48212.45965,1.0,DS34,86.91302251829892
5508.25142,-335949.9595,-113927.0972,-48225.04819,1.0,DS34,86.91302251829892
5509.25142,-335985.0851,-113947.3467,-48237.63461,1.0,DS34,86.91302251829892
5510.25142,-336020.2014,-113967.5912,-48250.2189,1.0,DS34,86.91302251829892
5511.25142,-336055.3085,-113987.8309,-48262.80107,1.0,DS34,86.91302251829892
5512.25142,-336090.4063,-114008.0657,-48275.38112,1.0,DS34,86.91302251829892
5513.25142,-336125.4949,-114028.2956,-48287.95904,1.0,DS34,86.91302251829892
5514.25142,-336160.5743,-114048.5207,-48300.53483,1.0,DS34,86.91302251829892
5515.25142,-336195.6444,-114068.7408,-48313.1085,1.0,DS34,86.91302251829892
5516.25142,-336230.7053,-114088.956,-48325.68005,1.0,DS34,86.91302251829892
5517.25142,-336265.757,-114109.1664,-48338.24946,1.0,DS34,86.91302251829892
5518.25142,-336300.7995,-114129.3718,-48350.81675,1.0,DS34,86.91302251829892
